nome,preco,oferta,gramagem,categoria,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude,produtos
Fralda Babysec Ultra Mega,53.49,Leve 3 Pague 2,,Fraldas,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lava-roupas líquido Omo Roupas finas & delicadas,18.9,,900ml,Limpeza,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda Turma da Mônica Baby Giga,99.9,"Leve 3 pague 2, cada uma sai por 66,60",,Fraldas,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda Babysec Shortinho,,50% de desconto na 2ª unidade do mesmo produto,,Fraldas,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Linha de Higiene Infantil Pom Pom,,25% de desconto,,Higiene Infantil,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lenço Umedecido Pampers Aloe Vera/Splash,39.39,Leve 4 Pague 3,,Lenços Umedecidos,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda Pampers Pants,113.9,Ganhe 20% de desconto,,Fraldas,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda Pampers Supersec Jumbo,148.9,Ganhe 20% de desconto,,Fraldas,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda shorts Piquitucho,20.9,,,Fraldas,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Shampoo Baruel,,50% desconto na 2ª unidade,210ml,Higiene,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Sabonete líquido Baruel,,50% desconto na 2ª unidade,400ml,Higiene,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda Personal Baby Pants Premium,107.39,30% desconto,,Fraldas,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda Personal Baby Pants Mega,75.69,30% desconto,,Fraldas,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Sabonete líquido Granado Bebê,17.35,,250ml,Higiene,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lenço umedecido MamyPoko Dia & Noite,25.9,Leve mais pague menos,200 unidades,Higiene,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fralda-calça MamyPoko Dia & Noite,90.99,Leve 3 pague 2,,Fraldas,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Sabonete Carrefour My Baby,2.89,,90g,Higiene,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Sabonete líquido Carrefour My Baby,5.99,,200ml,Higiene,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lenço umedecido Carrefour My Baby,19.99,Leve 4 Pague 3,48 unidades,Higiene,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Escova dental infantil Oral-B Mickey,19.9,,4 unidades,Higiene Bucal,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Creme ou gel dentais Oral-B Kids,8.29,50% de desconto na 2ª unidade,50g,Higiene Bucal,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Kit shampoo + condicionador Trá Lá Lá Kids,19.9,,480ml,Cuidados com Cabelo,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Curativos Band-Aid,,20% de desconto,10/40 unidades,Primeiros Socorros,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Linha Pampers O Boticário,,20% de desconto,,Fraldas,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
"Shampoos, condicionadores e creme para pentear Seda Juntinhos",,50% de desconto na 2ª unidade,,Cuidados com Cabelo,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
"Linha de sabonetes líquidos, shampoos e condicionadores Dove Baby",,50% de desconto na 2ª unidade,,Higiene e Cuidados com Cabelo,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Baby Dove Hidratação Glicerinada,,,,Higiene,13ea1a4e5df543412bfa570b7db7fddc7098d22c-0004.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Gel dental Colgate Tandy,8.99,Leve 3 Pague 2,50g,Higiene Bucal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Escova dental Colgate Tandy,10.99,20% de desconto,2 unidades,Higiene Bucal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Sabonetes Palmolive Kids,,Leve 3 Pague 2,,Higiene Pessoal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Protex Baby,,Leve 3 Pague 2,,Higiene Pessoal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cremes para Assaduras Hipoglós,,30% de desconto,,Cuidados com a Pele,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Shampoo ou Condicionador Palmolive Kids,,50% de desconto na 2ª unidade,,Higiene Pessoal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Loção Johnson's Baby Antimosquito,70.29,30% de desconto,200ml,Cuidados com a Pele,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Loção hidratante Johnson's Baby,35.19,30% de desconto,200ml,Cuidados com a Pele,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Óleo Johnson's Baby,53.19,30% de desconto,200ml,Cuidados com a Pele,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Sabonetes Líquidos Johnson's,,20% de desconto,,Higiene Pessoal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Condicionadores Johnson's,,20% de desconto,200ml/400ml,Higiene Pessoal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lenço umedecido Johnson's,11.99,,44 unidades,Higiene Pessoal,4243259276e09e3711a39f70b57f1193b216de2a-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Composto lácteo Ninho Fases Nestlé 1+,42.9,False,800g,Composto lácteo,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Composto lácteo Ninho Fases Nestlé 3+,42.9,False,800g,Composto lácteo,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Composto lácteo Nestonutri Nestlé,42.99,False,800g,Composto lácteo,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Fórmula infantil Nanlac Comfor Nestlé,55.35,False,800g,Fórmula infantil,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Composto lácteo Neslac Comfor Nestlé,49.9,False,800g,Composto lácteo,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Mingau Maizena Sabores,5.65,False,180g,Mingau,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Mingau Cremogema Maizena Tradicional,9.99,False,380g,Mingau,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Mingau Cremogema Maizena Tradicional,12.85,True,550g,Mingau,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cereal Mucilon Nestlé,6.69,False,180g,Cereal infantil,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cereal Mucilon Nestlé,13.4,False,400g,Cereal infantil,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cereal Mucilon Nestlé Multicereais/Arroz e aveia,19.6,False,600g,Cereal infantil,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Biscoito Infantil Mucilon Nestlé,2.99,False,35g,Biscoito infantil,9370280fe57d65ae79a4bb9f6ab7b727485fc68c-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lava-roupas em pó Casa KM,20.69,"Roupas delicadas, Coco",400g,Produtos de limpeza,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lava-roupas líquido Ola Fragrâncias,11.39,,500ml,Produtos de limpeza,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Lava-roupas líquido Ola Tipos,20.6,,1 litro,Produtos de limpeza,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Amaciante Soft Plus Bebê Fragrâncias,6.69,,500ml,Produtos de limpeza,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Loção repelente Off! Baby,29.79,,117g,Cuidados com o bebê,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Agraplast,16.19,,6 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Stylo Cristal,29.99,,20 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Stylo Agraplast,44.99,,30 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cesta organizadora Lilly Carrefour,14.99,,4 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cesta organizadora Lilly Carrefour,29.99,,13 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Cesta organizadora Lilly Carrefour,34.99,,22 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Gran Plastil,24.99,,"5,2 litros",Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Gran Plastil,34.99,,"8,5 litros",Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Gran Plastil,44.99,,"19,8 litros",Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Caixa organizadora Gran Plastil,53.99,,29 litros,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Conjunto de cabides infantis Carrefour,9.99,"Plástico, Sortido, 10 unidades",,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Conjunto de cabides infantis de madeira Carrefour,10.99,"Ref. HO152808, 3 unidades",,Organização,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Colchão Physical Baby Ortobom,159.9,,60x130x10cm,Móveis para bebê,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Colchão Physical Baby Ortobom,179.9,,70x130x10cm,Móveis para bebê,68094e853ef232f56ba5bdff213161dd0135bcfa-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Body básico manga longa ou curta Licenciado,19.99,A partir de,,Roupas de bebê,1332e30ce324f846caad3f2a03289760072b7cef-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Body fantasia Licenciado ou Tex,19.99,A partir de,,Roupas de bebê,1332e30ce324f846caad3f2a03289760072b7cef-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Macacão longo Licenciado ou Tex,45.99,A partir de,,Roupas de bebê,1332e30ce324f846caad3f2a03289760072b7cef-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Body básico manga longa ou curta Tex,19.99,A partir de,,Roupas de bebê,1332e30ce324f846caad3f2a03289760072b7cef-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Mantas,,20% desconto,,Acessórios para bebê,1332e30ce324f846caad3f2a03289760072b7cef-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
Tapete interativo Ibimboo,129.99,,,Brinquedos,1332e30ce324f846caad3f2a03289760072b7cef-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAN/152147,-15.727494686911918,-47.88489423053847,
